CASE ID,2nd_3rd line,TEST_2nd_3rd line,Events from start,Events from end
133,0.024317026,0,115,8
133,0.025428504,0,116,7
133,0.024973273,0,117,6
133,0.023355216,0,118,5
133,0.023010582,0,119,4
133,0.025168002,0,120,3
133,0.028244764,0,121,2
133,0.02601561,0,122,1
134,0.21602842,1,1,22
134,0.16917408,1,2,21
134,0.11258349,1,3,20
134,0.07271701,1,4,19
134,0.04616052,1,5,18
134,0.03462124,1,6,17
134,0.02937907,1,7,16
134,0.026531696,1,8,15
134,0.025513232,1,9,14
134,0.024557203,1,10,13
134,0.024791956,1,11,12
134,0.02517137,1,12,11
134,0.024705619,1,13,10
134,0.024600834,1,14,9
134,0.024545908,1,15,8
134,0.02393815,1,16,7
134,0.053230554,1,17,6
134,0.066431314,1,18,5
134,0.16752014,1,19,4
134,0.06320459,1,20,3
134,0.061715245,1,21,2
134,0.035830677,1,22,1
138,0.50159115,1,1,11
138,0.5625431,1,2,10
138,0.98307896,1,3,9
138,0.6861242,1,4,8
138,0.9405725,1,5,7
138,0.9596114,1,6,6
138,0.8812268,1,7,5
138,0.5004764,1,8,4
138,0.46772325,1,9,3
138,0.37575468,1,10,2
138,0.38236958,1,11,1
139,0.36522198,0,1,19
139,0.32890618,0,2,18
139,0.37332976,0,3,17
139,0.43441153,0,4,16
139,0.297202,0,5,15
139,0.31107825,0,6,14
139,0.36625385,0,7,13
139,0.34713516,0,8,12
139,0.5329061,0,9,11
139,0.46021196,0,10,10
139,0.28039053,0,11,9
139,0.2304953,0,12,8
139,0.21328646,0,13,7
139,0.10974565,0,14,6
139,0.06645441,0,15,5
139,0.04173827,0,16,4
139,0.033528417,0,17,3
139,0.028841555,0,18,2
139,0.026567161,0,19,1
140,0.49522522,1,1,6
140,0.512499,1,2,5
140,0.98492545,1,3,4
140,0.99278927,1,4,3
140,0.9953157,1,5,2
140,0.9956366,1,6,1
142,0.6049931,1,1,10
142,0.7113552,1,2,9
142,0.95775354,1,3,8
142,0.98655653,1,4,7
142,0.9921832,1,5,6
142,0.99294424,1,6,5
142,0.9932369,1,7,4
142,0.7793366,1,8,3
142,0.97992265,1,9,2
142,0.9690925,1,10,1
143,0.84905195,1,1,9
143,0.98643535,1,2,8
143,0.9931966,1,3,7
143,0.9947055,1,4,6
143,0.99031013,1,5,5
143,0.6922904,1,6,4
143,0.9352092,1,7,3
143,0.70520866,1,8,2
143,0.96494746,1,9,1
147,0.28967696,0,1,14
147,0.24805677,0,2,13
147,0.21823895,0,3,12
147,0.22119337,0,4,11
147,0.15831614,0,5,10
147,0.123313576,0,6,9
147,0.09731048,0,7,8
147,0.065318614,0,8,7
147,0.050451458,0,9,6
147,0.039798647,0,10,5
147,0.038929194,0,11,4
147,0.040811896,0,12,3
147,0.02763927,0,13,2
147,0.027340978,0,14,1
148,0.23729536,1,1,17
148,0.20854035,1,2,16
148,0.22070795,1,3,15
148,0.23760119,1,4,14
148,0.78670514,1,5,13
148,0.3755388,1,6,12
148,0.38008273,1,7,11
148,0.29814023,1,8,10
148,0.35197383,1,9,9
148,0.2680135,0,10,8
148,0.22431433,0,11,7
148,0.21663955,0,12,6
148,0.17476869,0,13,5
148,0.12931356,0,14,4
148,0.112175286,0,15,3
148,0.096812785,0,16,2
148,0.05005893,0,17,1
151,0.23881602,1,1,31
151,0.19098866,1,2,30
151,0.13954818,1,3,29
151,0.1319573,1,4,28
151,0.79145706,1,5,27
151,0.3664626,1,6,26
151,0.68623745,1,7,25
151,0.36931783,1,8,24
151,0.24033123,1,9,23
151,0.22543922,1,10,22
151,0.202714,1,11,21
151,0.15759197,1,12,20
151,0.1625345,1,13,19
151,0.16281158,1,14,18
151,0.1735135,1,15,17
151,0.17587087,1,16,16
151,0.4835497,1,17,15
151,0.22425333,1,18,14
151,0.36644238,1,19,13
151,0.21160573,1,20,12
151,0.18821397,1,21,11
151,0.1320253,1,22,10
151,0.34087396,1,23,9
151,0.18731037,1,24,8
151,0.22238609,0,25,7
151,0.17545316,0,26,6
151,0.12090036,0,27,5
151,0.076405674,0,28,4
151,0.05565065,0,29,3
151,0.03959933,0,30,2
151,0.029551387,0,31,1
153,0.8267861,1,1,6
153,0.9696796,1,2,5
153,0.986205,1,3,4
153,0.99004924,1,4,3
153,0.9913802,1,5,2
153,0.9949332,1,6,1
157,0.24784791,0,1,6
157,0.2431938,0,2,5
157,0.20695746,0,3,4
157,0.1380549,0,4,3
157,0.0894984,0,5,2
157,0.05680117,0,6,1
160,0.552232,1,1,42
160,0.661436,1,2,41
160,0.9098276,1,3,40
160,0.94105864,1,4,39
160,0.96990585,1,5,38
160,0.9476528,1,6,37
160,0.98287266,1,7,36
160,0.88204396,1,8,35
160,0.8832023,1,9,34
160,0.8394444,1,10,33
160,0.7588725,1,11,32
160,0.60130316,1,12,31
160,0.5165754,1,13,30
160,0.39764982,1,14,29
160,0.37678468,1,15,28
160,0.36634767,1,16,27
160,0.36918712,1,17,26
160,0.33606893,1,18,25
160,0.6141572,1,19,24
160,0.41389215,1,20,23
160,0.74328434,1,21,22
160,0.3048122,1,22,21
160,0.43487385,1,23,20
160,0.3526926,1,24,19
160,0.65292704,1,25,18
160,0.3091305,1,26,17
160,0.353253,1,27,16
160,0.29233837,1,28,15
160,0.57687753,1,29,14
160,0.24158299,1,30,13
160,0.2467049,1,31,12
160,0.21808124,1,32,11
160,0.24168023,1,33,10
160,0.2408939,1,34,9
160,0.41801506,1,35,8
160,0.18259853,1,36,7
160,0.19074944,1,37,6
160,0.1480462,1,38,5
160,0.29214996,0,39,4
160,0.17172405,0,40,3
160,0.18305731,0,41,2
160,0.10421875,0,42,1
162,0.30133134,0,1,75
162,0.23626038,0,2,74
162,0.2349045,0,3,73
162,0.23114574,0,4,72
162,0.22525239,0,5,71
162,0.23539189,0,6,70
162,0.20387584,0,7,69
162,0.18523556,0,8,68
162,0.16683066,0,9,67
162,0.107373744,0,10,66
162,0.068006456,0,11,65
162,0.101052135,0,12,64
162,0.0674983,0,13,63
162,0.064406365,0,14,62
162,0.07573736,0,15,61
162,0.086771995,0,16,60
162,0.10374117,0,17,59
162,0.12405968,0,18,58
162,0.12645134,0,19,57
162,0.12068537,0,20,56
162,0.12546027,0,21,55
162,0.14563015,0,22,54
162,0.16215101,0,23,53
162,0.15730476,0,24,52
162,0.17470077,0,25,51
162,0.18608946,0,26,50
162,0.22066772,0,27,49
162,0.24826562,0,28,48
162,0.23830605,0,29,47
162,0.26167017,0,30,46
162,0.24068019,0,31,45
162,0.22200456,0,32,44
162,0.21688196,0,33,43
162,0.21400073,0,34,42
162,0.19935566,0,35,41
162,0.2016758,0,36,40
162,0.201729,0,37,39
162,0.21494251,0,38,38
162,0.21480179,0,39,37
162,0.20738289,0,40,36
162,0.19443074,0,41,35
162,0.19392103,0,42,34
162,0.19517273,0,43,33
162,0.20025918,0,44,32
162,0.22400811,0,45,31
162,0.1992901,0,46,30
162,0.2086142,0,47,29
162,0.18626675,0,48,28
162,0.16647261,0,49,27
162,0.17447668,0,50,26
162,0.1748065,0,51,25
162,0.18369588,0,52,24
162,0.19002625,0,53,23
162,0.19915646,0,54,22
162,0.18645841,0,55,21
162,0.22309458,0,56,20
162,0.23104936,0,57,19
162,0.27144265,0,58,18
162,0.25659093,0,59,17
162,0.2548375,0,60,16
162,0.2581529,0,61,15
162,0.2239998,0,62,14
162,0.22619128,0,63,13
162,0.22306654,0,64,12
162,0.17792311,0,65,11
162,0.16745812,0,66,10
162,0.2034083,0,67,9
162,0.1629295,0,68,8
162,0.17984882,0,69,7
162,0.19486022,0,70,6
162,0.20346522,0,71,5
162,0.20962554,0,72,4
162,0.22188708,0,73,3
162,0.22536525,0,74,2
162,0.19237304,0,75,1
164,0.7212901,1,1,24
164,0.96722233,1,2,23
164,0.992519,1,3,22
164,0.99447584,1,4,21
164,0.9956909,1,5,20
164,0.9961731,1,6,19
164,0.99649096,1,7,18
164,0.99652153,1,8,17
164,0.99669385,1,9,16
164,0.9966326,1,10,15
164,0.99681085,1,11,14
164,0.9967153,1,12,13
164,0.996753,1,13,12
164,0.9968016,1,14,11
164,0.9968377,1,15,10
164,0.99676764,1,16,9
164,0.99674445,1,17,8
164,0.99666595,1,18,7
164,0.99637955,1,19,6
164,0.99639463,1,20,5
164,0.9959892,1,21,4
164,0.99632084,1,22,3
164,0.9956744,1,23,2
164,0.99533427,1,24,1
166,0.90953547,1,1,10
166,0.98586106,1,2,9
166,0.99318,1,3,8
166,0.9950365,1,4,7
166,0.99548554,1,5,6
166,0.99565023,1,6,5
166,0.9958415,1,7,4
166,0.9959613,1,8,3
166,0.99604785,1,9,2
166,0.99597454,1,10,1
167,0.73121834,1,1,20
167,0.9607712,1,2,19
167,0.9916599,1,3,18
167,0.99334806,1,4,17
167,0.9933742,1,5,16
167,0.99453807,1,6,15
167,0.9941039,1,7,14
167,0.9950738,1,8,13
167,0.9932181,1,9,12
167,0.9937148,1,10,11
167,0.98876524,1,11,10
167,0.990085,1,12,9
167,0.97026074,1,13,8
167,0.96515524,1,14,7
167,0.8701589,0,15,6
167,0.5858805,0,16,5
167,0.43492734,0,17,4
167,0.33563003,0,18,3
167,0.45037228,0,19,2
167,0.3786447,0,20,1
168,0.1883859,1,1,13
168,0.13372695,1,2,12
168,0.11970082,1,3,11
168,0.1399599,1,4,10
168,0.4142139,1,5,9
168,0.8771586,0,6,8
168,0.9842869,0,7,7
168,0.9943949,0,8,6
168,0.9960184,0,9,5
168,0.9934821,0,10,4
168,0.99488366,0,11,3
168,0.9951074,0,12,2
168,0.95401305,0,13,1
170,0.3582887,0,1,5
170,0.35578674,0,2,4
170,0.3199171,0,3,3
170,0.26098764,0,4,2
170,0.20219731,0,5,1
171,0.803874,1,1,10
171,0.88578594,1,2,9
171,0.976426,1,3,8
171,0.93796134,1,4,7
171,0.81383157,1,5,6
171,0.78164893,1,6,5
171,0.45609862,0,7,4
171,0.30208004,0,8,3
171,0.23897624,0,9,2
171,0.17464545,0,10,1
172,0.9708625,1,1,7
172,0.9904252,1,2,6
172,0.9933598,1,3,5
172,0.99519193,1,4,4
172,0.99528825,1,5,3
172,0.9953561,1,6,2
172,0.99605596,1,7,1
173,0.7182922,1,1,25
173,0.8945204,1,2,24
173,0.98516005,1,3,23
173,0.9191755,1,4,22
173,0.64156187,1,5,21
173,0.39357996,1,6,20
173,0.3071349,1,7,19
173,0.23882431,1,8,18
173,0.3814071,1,9,17
173,0.38074332,1,10,16
173,0.3952173,1,11,15
173,0.4374488,1,12,14
173,0.4818525,1,13,13
173,0.48051375,1,14,12
173,0.6113198,1,15,11
173,0.69067687,1,16,10
173,0.6864025,1,17,9
173,0.79975414,1,18,8
173,0.90225244,1,19,7
173,0.94690955,1,20,6
173,0.9648476,1,21,5
173,0.94653726,0,22,4
173,0.575784,0,23,3
173,0.49590275,0,24,2
173,0.34595767,0,25,1
179,0.2211174,1,1,6
179,0.16409165,1,2,5
179,0.6616138,1,3,4
179,0.91145504,1,4,3
179,0.69529074,1,5,2
179,0.837721,1,6,1
180,0.6087736,1,1,19
180,0.9901965,1,2,18
180,0.9910432,1,3,17
180,0.9950031,1,4,16
180,0.99566334,1,5,15
180,0.9958928,1,6,14
180,0.9959533,1,7,13
180,0.99561775,1,8,12
180,0.9959685,1,9,11
180,0.99581945,1,10,10
180,0.9960327,1,11,9
180,0.99574316,1,12,8
180,0.9957357,1,13,7
180,0.9954946,1,14,6
180,0.99548435,1,15,5
180,0.9951253,1,16,4
180,0.99502385,1,17,3
180,0.99495864,1,18,2
180,0.99491704,1,19,1
182,0.22267109,0,1,59
182,0.16888136,0,2,58
182,0.115113646,0,3,57
182,0.081908524,0,4,56
182,0.09218073,0,5,55
182,0.051419556,0,6,54
182,0.048204392,0,7,53
182,0.04037881,0,8,52
182,0.0389916,0,9,51
182,0.05699262,0,10,50
182,0.07701644,0,11,49
182,0.14892599,0,12,48
182,0.24308994,0,13,47
182,0.34068352,0,14,46
182,0.43743435,0,15,45
182,0.3183535,0,16,44
182,0.4003663,0,17,43
182,0.44881797,0,18,42
182,0.4455219,0,19,41
182,0.45692942,0,20,40
182,0.2986012,0,21,39
182,0.2610135,0,22,38
182,0.3033384,0,23,37
182,0.30606383,0,24,36
182,0.39438954,0,25,35
182,0.3254196,0,26,34
182,0.4000318,0,27,33
182,0.3790071,0,28,32
182,0.3212762,0,29,31
182,0.33769047,0,30,30
182,0.3586499,0,31,29
182,0.350144,0,32,28
182,0.47851503,0,33,27
182,0.44475305,0,34,26
182,0.3762827,0,35,25
182,0.4630185,0,36,24
182,0.25240862,0,37,23
182,0.21646008,0,38,22
182,0.21033233,0,39,21
182,0.1434016,0,40,20
182,0.14330599,0,41,19
182,0.1499787,0,42,18
182,0.23727787,0,43,17
182,0.22097087,0,44,16
182,0.19813687,0,45,15
182,0.21289396,0,46,14
182,0.22435269,0,47,13
182,0.20474514,0,48,12
182,0.17618236,0,49,11
182,0.13455254,0,50,10
182,0.0950498,0,51,9
182,0.06185606,0,52,8
182,0.09660643,0,53,7
182,0.06585097,0,54,6
182,0.077700615,0,55,5
182,0.08651438,0,56,4
182,0.058591157,0,57,3
182,0.041963518,0,58,2
182,0.031544298,0,59,1
183,0.9633496,1,1,6
183,0.9890589,1,2,5
183,0.99386775,1,3,4
183,0.9950989,1,4,3
183,0.99530804,1,5,2
183,0.99586123,1,6,1
187,0.95191586,1,1,10
187,0.98661476,1,2,9
187,0.9931128,1,3,8
187,0.9943608,1,4,7
187,0.9947167,1,5,6
187,0.99510074,1,6,5
187,0.9955648,1,7,4
187,0.9955417,1,8,3
187,0.99551535,1,9,2
187,0.9955157,1,10,1
188,0.43195835,1,1,22
188,0.7626231,1,2,21
188,0.97194785,1,3,20
188,0.7820138,1,4,19
188,0.6595974,1,5,18
188,0.58375674,1,6,17
188,0.731017,1,7,16
188,0.6429612,1,8,15
188,0.6889118,1,9,14
188,0.97423965,1,10,13
188,0.6459203,1,11,12
188,0.5900645,1,12,11
188,0.66586405,1,13,10
188,0.73262036,1,14,9
188,0.48606145,1,15,8
188,0.5085296,1,16,7
188,0.4236306,1,17,6
188,0.3787089,1,18,5
188,0.54311323,1,19,4
188,0.4631186,1,20,3
188,0.47318754,1,21,2
188,0.507398,1,22,1
189,0.5992989,1,1,16
189,0.9334989,1,2,15
189,0.9600321,1,3,14
189,0.9638729,1,4,13
189,0.97077036,1,5,12
189,0.9819381,1,6,11
189,0.99208564,1,7,10
189,0.99376035,1,8,9
189,0.9938308,1,9,8
189,0.9181759,1,10,7
189,0.98730695,1,11,6
189,0.9744828,1,12,5
189,0.9795619,1,13,4
189,0.8544643,1,14,3
189,0.57999444,1,15,2
189,0.5295006,1,16,1
190,0.78463745,1,1,10
190,0.98607665,1,2,9
190,0.9891389,1,3,8
190,0.9926621,1,4,7
190,0.9931383,1,5,6
190,0.9944447,1,6,5
190,0.9948654,1,7,4
190,0.9952649,1,8,3
190,0.9953593,1,9,2
190,0.9955393,1,10,1
192,0.3348463,1,1,7
192,0.27929974,1,2,6
192,0.39963832,1,3,5
192,0.18268597,0,4,4
192,0.14037949,0,5,3
192,0.09400031,0,6,2
192,0.064831376,0,7,1
200,0.20460156,0,1,12
200,0.17953709,0,2,11
200,0.10665262,0,3,10
200,0.08802074,0,4,9
200,0.048075765,0,5,8
200,0.037132353,0,6,7
200,0.030426025,0,7,6
200,0.026640803,0,8,5
200,0.02543953,0,9,4
200,0.025003552,0,10,3
200,0.024149328,0,11,2
200,0.023728967,0,12,1
201,0.97671676,1,1,16
201,0.9304924,1,2,15
201,0.89748394,1,3,14
201,0.994179,1,4,13
201,0.99423134,1,5,12
201,0.99492717,1,6,11
201,0.99549687,1,7,10
201,0.9958656,1,8,9
201,0.99603903,1,9,8
201,0.9962254,1,10,7
201,0.9962058,1,11,6
201,0.996482,1,12,5
201,0.99648976,1,13,4
201,0.99669397,1,14,3
201,0.99676466,1,15,2
201,0.99686146,1,16,1
204,0.959545,1,1,6
204,0.9885187,1,2,5
204,0.9931961,1,3,4
204,0.9953618,1,4,3
204,0.99547565,1,5,2
204,0.9956699,1,6,1
208,0.93549126,1,1,4
208,0.9879972,1,2,3
208,0.9928484,1,3,2
208,0.9946152,1,4,1
209,0.22567582,0,1,4
209,0.19186285,0,2,3
209,0.12700975,0,3,2
209,0.07571444,0,4,1
210,0.5319082,1,1,19
210,0.5669824,1,2,18
210,0.9861313,1,3,17
210,0.980537,1,4,16
210,0.9895711,1,5,15
210,0.99304956,1,6,14
210,0.9927928,1,7,13
210,0.993703,1,8,12
210,0.9923925,1,9,11
210,0.9921211,1,10,10
210,0.99487823,1,11,9
210,0.99387133,1,12,8
210,0.9848032,0,13,7
210,0.748876,0,14,6
210,0.6640609,0,15,5
210,0.6534318,0,16,4
210,0.69496846,0,17,3
210,0.67768615,0,18,2
210,0.43359414,0,19,1
212,0.5564407,1,1,55
212,0.5304705,1,2,54
212,0.92049867,1,3,53
212,0.83815265,1,4,52
212,0.98228896,1,5,51
212,0.73571175,1,6,50
212,0.62645423,1,7,49
212,0.95674086,1,8,48
212,0.98562896,1,9,47
212,0.89751816,1,10,46
212,0.5501429,1,11,45
212,0.5304338,1,12,44
212,0.4614573,1,13,43
212,0.304215,1,14,42
212,0.58184105,1,15,41
212,0.3830423,1,16,40
212,0.39673173,1,17,39
212,0.42780328,1,18,38
212,0.29225826,1,19,37
212,0.30816737,1,20,36
212,0.7822863,1,21,35
212,0.6523781,1,22,34
212,0.4373286,1,23,33
212,0.48263615,1,24,32
212,0.40541214,1,25,31
212,0.33942628,1,26,30
212,0.31425947,1,27,29
212,0.26810306,1,28,28
212,0.242499,1,29,27
212,0.17063856,1,30,26
212,0.15662378,1,31,25
212,0.31717837,1,32,24
212,0.19472548,1,33,23
212,0.21643242,1,34,22
212,0.22894081,1,35,21
212,0.21714792,1,36,20
212,0.16879946,1,37,19
212,0.16491601,1,38,18
212,0.123376876,1,39,17
212,0.11605534,1,40,16
212,0.1076161,1,41,15
212,0.074395955,1,42,14
212,0.22422776,1,43,13
212,0.14424151,1,44,12
212,0.107007205,1,45,11
212,0.10235062,1,46,10
212,0.21110177,1,47,9
212,0.14406472,1,48,8
212,0.10478276,1,49,7
212,0.097368956,1,50,6
212,0.20344442,1,51,5
212,0.13896278,0,52,4
212,0.09588769,0,53,3
212,0.069413245,0,54,2
212,0.046726406,0,55,1
215,0.43289563,1,1,7
215,0.5172676,1,2,6
215,0.41029865,1,3,5
215,0.41425136,1,4,4
215,0.4130827,1,5,3
215,0.36599517,1,6,2
215,0.27036136,1,7,1
217,0.45604324,0,1,41
217,0.46990412,0,2,40
217,0.6265165,0,3,39
217,0.6055904,0,4,38
217,0.29146832,0,5,37
217,0.2811568,0,6,36
217,0.2679929,0,7,35
217,0.24395734,0,8,34
217,0.22336587,0,9,33
217,0.2910241,0,10,32
217,0.26595467,0,11,31
217,0.19968826,0,12,30
217,0.17997313,0,13,29
217,0.25246423,0,14,28
217,0.22221652,0,15,27
217,0.18558869,0,16,26
217,0.16696316,0,17,25
217,0.119686276,0,18,24
217,0.10011214,0,19,23
217,0.061125994,0,20,22
217,0.08214751,0,21,21
217,0.09082833,0,22,20
217,0.10959217,0,23,19
217,0.10376102,0,24,18
217,0.091251165,0,25,17
217,0.069845945,0,26,16
217,0.05563727,0,27,15
217,0.03440544,0,28,14
217,0.0293836,0,29,13
217,0.02689442,0,30,12
217,0.029966086,0,31,11
217,0.03159222,0,32,10
217,0.04483685,0,33,9
217,0.033848047,0,34,8
217,0.059879392,0,35,7
217,0.0628072,0,36,6
217,0.05459264,0,37,5
217,0.033305734,0,38,4
217,0.029520005,0,39,3
217,0.028277844,0,40,2
217,0.023753285,0,41,1
218,0.26922122,0,1,16
218,0.19963083,0,2,15
218,0.14417863,0,3,14
218,0.09377468,0,4,13
218,0.059557498,0,5,12
218,0.039344966,0,6,11
218,0.0314416,0,7,10
218,0.028321832,0,8,9
218,0.026842684,0,9,8
218,0.026384115,0,10,7
218,0.025932133,0,11,6
218,0.025844812,0,12,5
218,0.026051909,0,13,4
218,0.025828034,0,14,3
218,0.024944603,0,15,2
218,0.023863584,0,16,1
219,0.36919636,1,1,15
219,0.34061602,1,2,14
219,0.6570443,1,3,13
219,0.8656298,1,4,12
219,0.5325654,1,5,11
219,0.53678954,1,6,10
219,0.99147296,1,7,9
219,0.99217683,1,8,8
219,0.99524164,1,9,7
219,0.9958516,1,10,6
219,0.99580085,1,11,5
219,0.991536,1,12,4
219,0.99474025,1,13,3
219,0.631496,1,14,2
219,0.4384598,1,15,1
225,0.5858216,1,1,22
225,0.8437022,1,2,21
225,0.9914968,1,3,20
225,0.99281913,1,4,19
225,0.99520564,1,5,18
225,0.9956191,1,6,17
225,0.9958861,1,7,16
225,0.99601173,1,8,15
225,0.99603236,1,9,14
225,0.99621755,1,10,13
225,0.99629045,1,11,12
225,0.9964782,1,12,11
225,0.996526,1,13,10
225,0.99656844,1,14,9
225,0.99670815,1,15,8
225,0.99680805,1,16,7
225,0.996777,1,17,6
225,0.99680644,1,18,5
225,0.9966258,1,19,4
225,0.9966058,1,20,3
225,0.9963845,1,21,2
225,0.9964442,1,22,1
229,0.27517802,1,1,7
229,0.7845931,1,2,6
229,0.9906976,1,3,5
229,0.9929669,1,4,4
229,0.99567187,1,5,3
229,0.9960507,1,6,2
229,0.99615145,1,7,1
230,0.2249434,0,1,9
230,0.16244704,0,2,8
230,0.09164673,0,3,7
230,0.052978814,0,4,6
230,0.036085308,0,5,5
230,0.031077474,0,6,4
230,0.029368639,0,7,3
230,0.027645528,0,8,2
230,0.026695073,0,9,1
233,0.59700006,1,1,15
233,0.64916694,1,2,14
233,0.66886497,1,3,13
233,0.43629324,1,4,12
233,0.9586872,1,5,11
233,0.3726126,1,6,10
233,0.33078343,0,7,9
233,0.2628104,0,8,8
233,0.30638486,0,9,7
233,0.3896598,0,10,6
233,0.35404783,0,11,5
233,0.3207118,0,12,4
233,0.2639027,0,13,3
233,0.21601939,0,14,2
233,0.14987749,0,15,1
237,0.237216,0,1,22
237,0.20253184,0,2,21
237,0.11695862,0,3,20
237,0.07225999,0,4,19
237,0.044295847,0,5,18
237,0.030734032,0,6,17
237,0.02640909,0,7,16
237,0.024917394,0,8,15
237,0.024632424,0,9,14
237,0.02425024,0,10,13
237,0.02438277,0,11,12
237,0.023959965,0,12,11
237,0.023567408,0,13,10
237,0.022992343,0,14,9
237,0.022711247,0,15,8
237,0.02232045,0,16,7
237,0.022513479,0,17,6
237,0.02219057,0,18,5
237,0.022132963,0,19,4
237,0.021698713,0,20,3
237,0.021247298,0,21,2
237,0.021642804,0,22,1
238,0.2044808,0,1,12
238,0.15535861,0,2,11
238,0.14763391,0,3,10
238,0.109375,0,4,9
238,0.071549475,0,5,8
238,0.048093677,0,6,7
238,0.047927648,0,7,6
238,0.04544735,0,8,5
238,0.046210974,0,9,4
238,0.056719154,0,10,3
238,0.03639826,0,11,2
238,0.03011024,0,12,1
240,0.23026443,0,1,10
240,0.19349402,0,2,9
240,0.17555085,0,3,8
240,0.19452277,0,4,7
240,0.17450461,0,5,6
240,0.13883552,0,6,5
240,0.1260004,0,7,4
240,0.120067656,0,8,3
240,0.07330406,0,9,2
240,0.04673329,0,10,1
241,0.5264832,0,1,6
241,0.5360601,0,2,5
241,0.5574517,0,3,4
241,0.307121,0,4,3
241,0.18704143,0,5,2
241,0.11778599,0,6,1
242,0.47921032,1,1,32
242,0.527025,1,2,31
242,0.9879267,1,3,30
242,0.6677856,1,4,29
242,0.2489345,1,5,28
242,0.23847893,1,6,27
242,0.21977827,1,7,26
242,0.23341227,1,8,25
242,0.27902716,1,9,24
242,0.32815117,1,10,23
242,0.41531646,1,11,22
242,0.49535796,1,12,21
242,0.9871664,1,13,20
242,0.9312253,1,14,19
242,0.9869364,1,15,18
242,0.7715512,1,16,17
242,0.9882083,1,17,16
242,0.9168895,1,18,15
242,0.64224887,1,19,14
242,0.69118303,1,20,13
242,0.44576657,1,21,12
242,0.24223065,1,22,11
242,0.21170318,1,23,10
242,0.48453617,1,24,9
242,0.34431565,1,25,8
242,0.70959425,1,26,7
242,0.5404598,1,27,6
242,0.6873041,1,28,5
242,0.8765218,1,29,4
242,0.9854491,1,30,3
242,0.98080266,1,31,2
242,0.9953072,1,32,1
246,0.8437911,1,1,6
246,0.9901382,1,2,5
246,0.99401975,1,3,4
246,0.9953819,1,4,3
246,0.9955449,1,5,2
246,0.99566096,1,6,1
248,0.2619872,1,1,6
248,0.22749007,1,2,5
248,0.9811938,1,3,4
248,0.9783474,1,4,3
248,0.97706616,1,5,2
248,0.9785842,1,6,1
249,0.23391393,0,1,11
249,0.3636979,0,2,10
249,0.30492234,0,3,9
249,0.24928191,0,4,8
249,0.20989528,0,5,7
249,0.16190603,0,6,6
249,0.09164134,0,7,5
249,0.055261075,0,8,4
249,0.03607002,0,9,3
249,0.028909713,0,10,2
249,0.026536644,0,11,1
260,0.90292245,1,1,6
260,0.98503375,1,2,5
260,0.99234116,1,3,4
260,0.99475753,1,4,3
260,0.99547887,1,5,2
260,0.99579084,1,6,1
268,0.50852054,1,1,4
268,0.72409314,1,2,3
268,0.6691272,1,3,2
268,0.94406104,1,4,1
273,0.80019855,1,1,9
273,0.9694169,1,2,8
273,0.98607755,1,3,7
273,0.99141973,1,4,6
273,0.9886206,1,5,5
273,0.99485075,1,6,4
273,0.99469334,1,7,3
273,0.99500173,1,8,2
273,0.99579704,1,9,1
275,0.9272526,1,1,23
275,0.9837054,1,2,22
275,0.98736805,1,3,21
275,0.99155074,1,4,20
275,0.9918264,1,5,19
275,0.99514157,1,6,18
275,0.994897,1,7,17
275,0.9952921,1,8,16
275,0.9954686,1,9,15
275,0.99553907,1,10,14
275,0.9955083,1,11,13
275,0.9955557,1,12,12
275,0.99544406,1,13,11
275,0.99239385,1,14,10
275,0.9437344,1,15,9
275,0.5891134,1,16,8
275,0.37543744,1,17,7
275,0.8750498,1,18,6
275,0.35939825,1,19,5
275,0.38237807,1,20,4
275,0.37895945,1,21,3
275,0.3560658,1,22,2
275,0.36531138,1,23,1
276,0.20213464,0,1,16
276,0.14450154,0,2,15
276,0.08287534,0,3,14
276,0.048962384,0,4,13
276,0.03469199,0,5,12
276,0.030103654,0,6,11
276,0.030649394,0,7,10
276,0.026456743,0,8,9
276,0.035785705,0,9,8
276,0.034112245,0,10,7
276,0.03135574,0,11,6
276,0.031182379,0,12,5
276,0.02915603,0,13,4
276,0.024051726,0,14,3
276,0.023708224,0,15,2
276,0.023469895,0,16,1
278,0.25822735,0,1,27
278,0.21454376,0,2,26
278,0.16941446,0,3,25
278,0.13409328,0,4,24
278,0.078296065,0,5,23
278,0.051948935,0,6,22
278,0.040118635,0,7,21
278,0.035282135,0,8,20
278,0.033221275,0,9,19
278,0.030047089,0,10,18
278,0.027753055,0,11,17
278,0.024953723,0,12,16
278,0.02302286,0,13,15
278,0.022214979,0,14,14
278,0.021502376,0,15,13
278,0.021586597,0,16,12
278,0.021755457,0,17,11
278,0.021860927,0,18,10
278,0.022037745,0,19,9
278,0.022062004,0,20,8
278,0.022040606,0,21,7
278,0.02203703,0,22,6
278,0.021638155,0,23,5
278,0.021463722,0,24,4
278,0.021116555,0,25,3
278,0.02113536,0,26,2
278,0.02118805,0,27,1
279,0.3843983,1,1,16
279,0.51464325,1,2,15
279,0.980337,1,3,14
279,0.981313,1,4,13
279,0.9885341,1,5,12
279,0.9894556,1,6,11
279,0.7930527,1,7,10
279,0.6930363,1,8,9
279,0.9850594,1,9,8
279,0.9702332,1,10,7
279,0.98280317,1,11,6
279,0.97856426,0,12,5
279,0.8371061,0,13,4
279,0.6430529,0,14,3
279,0.55021614,0,15,2
279,0.4417901,0,16,1
291,0.9805844,1,1,6
