CASE ID,case_cost,TEST,Events from start,Events from end
201811007667,19.832127,19.800000000000004,5,1
201811007668,19.663233,19.800000000000004,1,5
201811007668,19.844625,19.800000000000004,2,4
201811007668,19.85619,19.800000000000004,3,3
201811007668,19.863655,19.800000000000004,4,2
201811007668,19.832195,19.800000000000004,5,1
201811007669,19.656977,15.110000000000005,1,5
201811007669,14.956008,15.110000000000005,2,4
201811007669,14.962698,15.110000000000005,3,3
201811007669,14.959597,15.110000000000005,4,2
201811007669,15.049278,15.110000000000005,5,1
201811007672,19.657743,19.800000000000004,1,5
201811007672,19.846024,19.800000000000004,2,4
201811007672,19.856375,19.800000000000004,3,3
201811007672,19.863499,19.800000000000004,4,2
201811007672,19.832138,19.800000000000004,5,1
201811007675,19.659208,19.800000000000004,1,5
201811007675,19.84546,19.800000000000004,2,4
201811007675,19.856157,19.800000000000004,3,3
201811007675,19.863476,19.800000000000004,4,2
