CASE ID,Back-Office Adjustment Requested,Authorization Requested,Pending Request for acquittance of heirs,TEST_Back-Office Adjustment Requested,TEST_Authorization Requested,TEST_Pending Request for acquittance of heirs,Events from start,Events from end
20183006587,0.043314368,3.5077333e-05,3.4928322e-05,0,0,0,3,3
20183006587,0.04012966,2.5302172e-05,2.5331974e-05,0,0,0,4,2
20183006587,0.03630033,1.1891127e-05,1.9401312e-05,0,0,0,5,1
20183006842,0.010212868,0.9636858,0.8007388,0,1,1,1,6
20183006842,0.009966046,0.96881795,0.7870289,0,1,1,2,5
20183006842,0.00793308,0.006113887,0.7880136,0,0,1,3,4
20183006842,0.007913053,0.00467363,0.7667972,0,0,1,4,3
20183006842,0.009089351,0.0029480755,0.7853797,0,0,1,5,2
20183006842,0.007632196,0.0028282404,0.8079269,0,0,1,6,1
20183006943,0.04103911,0.00024098158,0.00013393164,0,0,0,1,5
20183006943,0.036653966,9.4890594e-05,0.00018972158,0,0,0,2,4
20183006943,0.042866945,3.245473e-05,3.579259e-05,0,0,0,3,3
20183006943,0.0395194,1.552701e-05,2.0205975e-05,0,0,0,4,2
20183006943,0.043988228,8.004904e-05,4.4614077e-05,0,0,0,5,1
20183007819,0.13294393,0.9957251,0.00025090575,0,1,0,1,5
20183007819,0.13578594,0.99634063,0.00018253922,0,1,0,2,4
20183007819,0.21806023,0.010957569,0.00032052398,0,0,0,3,3
20183007819,0.19704312,0.00041535497,0.00015446544,0,0,0,4,2
20183007819,0.1845794,0.00017032027,0.00031796098,0,0,0,5,1
20183008583,0.13140064,0.9956237,0.0002478063,0,1,0,1,5
20183008583,0.12988684,0.9963559,0.00010818243,0,1,0,2,4
20183008583,0.08432931,0.008019537,5.7041645e-05,0,0,0,3,3
20183008583,0.07385105,0.00075513124,0.0001167953,0,0,0,4,2
20183008583,0.084468454,0.00035980344,0.00027626753,0,0,0,5,1
20183008838,0.041238606,0.00023767352,0.00012910366,0,0,0,1,5
20183008838,0.036575586,9.998679e-05,0.00019299984,0,0,0,2,4
20183008838,0.042716533,3.144145e-05,3.5762787e-05,0,0,0,3,3
20183008838,0.039375395,1.7613173e-05,2.1457672e-05,0,0,0,4,2
20183008838,0.043885678,6.3329935e-05,4.2527914e-05,0,0,0,5,1
20183008842,0.03830111,0.0002912879,0.00013890862,0,0,0,1,5
20183008842,0.03770727,9.536743e-05,0.00020250678,0,0,0,2,4
20183008842,0.036825657,1.4275312e-05,2.208352e-05,0,0,0,3,3
20183008842,0.035517067,7.0631504e-06,1.809001e-05,0,0,0,4,2
20183008842,0.03688222,6.3478947e-06,1.6570091e-05,0,0,0,5,1
20183009212,0.031180859,0.97813904,0.00031086802,0,1,0,1,5
20183009212,0.025744468,0.9974977,0.0003851354,0,1,0,2,4
20183009212,0.026337564,0.006655127,0.000133425,0,0,0,3,3
20183009212,0.013547748,8.678436e-05,3.7819147e-05,0,0,0,4,2
20183009212,0.010882437,2.849102e-05,0.00025451183,0,0,0,5,1
20183009992,0.13385338,0.99579847,0.0002541542,1,1,0,1,6
20183009992,0.13112533,0.99643594,0.00011113286,1,1,0,2,5
20183009992,0.06997272,0.007223159,5.26309e-05,1,0,0,3,4
20183009992,0.06390703,0.0006568134,9.712577e-05,1,0,0,4,3
20183009992,0.06946918,0.00056520104,0.00026082993,1,0,0,5,2
20183009992,0.9972843,2.1159649e-05,3.7282705e-05,1,0,0,6,1
20183010366,0.038600802,0.00029593706,0.00014007092,1,0,0,1,6
20183010366,0.036593586,9.983778e-05,0.00023528934,1,0,0,2,5
20183010366,0.034239978,8.761883e-06,1.8626451e-05,1,0,0,3,4
20183010366,0.032785743,3.5464764e-06,1.6510487e-05,1,0,0,4,3
20183010366,0.033813357,2.682209e-06,1.347065e-05,1,0,0,5,2
20183010366,0.9998393,1.0162592e-05,5.096197e-06,1,0,0,6,1
20183010736,0.050691634,0.00017988682,0.00011867285,0,0,0,1,5
20183010736,0.032705218,0.00011020899,0.00022411346,0,0,0,2,4
20183010736,0.03761193,3.4987926e-05,4.592538e-05,0,0,0,3,3
20183010736,0.033046365,9.983778e-06,2.3782253e-05,0,0,0,4,2
20183010736,0.035223395,7.688999e-06,2.0563602e-05,0,0,0,5,1
20183010866,0.13392574,0.99580544,0.00025451183,0,1,0,1,5
20183010866,0.13607907,0.9964045,0.00018370152,0,1,0,2,4
20183010866,0.050525725,0.005874872,0.00010752678,0,0,0,3,3
20183010866,0.048817337,0.00029248,5.748868e-05,0,0,0,4,2
20183010866,0.059925318,0.000521332,0.00056511164,0,0,0,5,1
20183010900,0.059854984,0.98047876,0.00038540363,0,1,0,1,7
20183010900,0.045363843,0.99726915,0.00022926927,0,1,0,2,6
20183010900,0.039978653,0.006842047,9.8615885e-05,0,0,0,3,5
20183010900,0.04643807,0.00065362453,0.00013923645,0,0,0,4,4
20183010900,0.03748402,0.00033810735,6.330013e-05,0,0,0,5,3
20183010900,0.034831047,0.00052189827,0.000101834536,0,0,0,6,2
20183010900,0.04344979,0.00026634336,0.00024545193,0,0,0,7,1
20183011011,0.13321751,0.9957452,0.00025179982,0,1,0,1,5
20183011011,0.12972838,0.99645495,0.00010281801,0,1,0,2,4
20183011011,0.044100314,0.0059154034,0.000108242035,0,0,0,3,3
20183011011,0.05035618,0.00056135654,0.000115811825,0,0,0,4,2
20183011011,0.061311603,0.0005647838,0.00039196014,0,0,0,5,1
20183011142,0.13359824,0.99577546,0.0002529323,0,1,0,1,7
20183011142,0.13168931,0.99635816,0.00011250377,0,1,0,2,6
20183011142,0.07859483,0.0076562464,5.4210424e-05,0,1,0,3,5
20183011142,0.035955697,0.994646,8.371472e-05,0,1,0,4,4
20183011142,0.15611836,0.05420205,0.0014570355,0,0,0,5,3
20183011142,0.15331554,0.00070276856,0.00022912025,0,0,0,6,2
20183011142,0.15447795,0.00028541684,0.00045499206,0,0,0,7,1
20183011779,0.0384582,0.0002964437,0.0001335442,0,0,0,1,7
20183011779,0.038232952,9.331107e-05,0.00019568205,0,0,0,2,6
20183011779,0.043183804,3.1888485e-05,3.2514334e-05,0,0,0,3,5
20183011779,0.038849384,1.2785196e-05,2.169609e-05,0,0,0,4,4
20183011779,0.036420792,1.0192394e-05,1.9341707e-05,0,0,0,5,3
20183011779,0.03622803,7.3313713e-06,1.731515e-05,0,0,0,6,2
20183011779,0.03796816,1.1831522e-05,2.0831823e-05,0,0,0,7,1
20184000268,0.13404283,0.995813,0.00025483966,0,1,0,1,5
20184000268,0.13563812,0.9963788,0.00016871095,0,1,0,2,4
20184000268,0.21777058,0.010912269,0.0003208518,0,0,0,3,3
20184000268,0.19640645,0.00039622188,0.00015050173,0,0,0,4,2
20184000268,0.18450183,0.00016868114,0.00029844046,0,0,0,5,1
20184000670,0.03840083,0.00029188395,0.00014090538,0,0,0,1,5
20184000670,0.03755915,9.480119e-05,0.00020617247,0,0,0,2,4
20184000670,0.041609198,2.4527311e-05,2.8580427e-05,0,0,0,3,3
20184000670,0.038261473,1.5556812e-05,2.3037195e-05,0,0,0,4,2
20184000670,0.043345243,6.997585e-05,4.1007996e-05,0,0,0,5,1
20184000710,0.0383417,0.0002937019,0.00013718009,0,0,0,1,5
20184000710,0.03751248,9.569526e-05,0.00021588802,0,0,0,2,4
20184000710,0.038537294,1.7225742e-05,2.4795532e-05,0,0,0,3,3
20184000710,0.03368789,6.645918e-06,1.9669533e-05,0,0,0,4,2
20184000710,0.0360651,6.6161156e-06,1.7344952e-05,0,0,0,5,1
20184001155,0.031900227,0.9780482,0.00032925606,0,1,0,1,5
20184001155,0.025969625,0.9975259,0.00038436055,0,1,0,2,4
20184001155,0.022601694,0.006285012,0.00017246604,0,0,0,3,3
20184001155,0.013390988,8.034706e-05,6.0021877e-05,0,0,0,4,2
20184001155,0.012389123,2.220273e-05,0.0002053082,0,0,0,5,1
20184001254,0.13338667,0.9957596,0.00025224686,0,1,0,1,5
20184001254,0.13576645,0.9963778,0.00017926097,0,1,0,2,4
20184001254,0.21727595,0.010893524,0.0003232658,0,0,0,3,3
20184001254,0.19840908,0.00053983927,0.00017279387,0,0,0,4,2
20184001254,0.17973086,0.00018456578,0.00033682585,0,0,0,5,1
20184001796,0.03870374,0.00029549003,0.00013166666,0,0,0,1,5
20184001796,0.028323174,7.939339e-05,0.00026509166,0,0,0,2,4
20184001796,0.032034814,1.0162592e-05,2.4586916e-05,0,0,0,3,3
20184001796,0.029645532,4.3809414e-06,1.9818544e-05,0,0,0,4,2
20184001796,0.031855673,3.516674e-06,1.6629696e-05,0,0,0,5,1
20184002038,0.010226041,0.9636097,0.8008731,0,1,0,1,7
20184002038,0.010179281,0.967728,0.7885844,0,1,0,2,6
20184002038,0.007993966,0.006033361,0.7863647,0,0,0,3,5
20184002038,0.007974625,0.004630238,0.7750608,0,0,0,4,4
20184002038,0.007733673,0.0031796992,0.79930604,0,0,0,5,3
20184002038,0.008240908,0.0029500127,0.7821127,0,0,0,6,2
20184002038,0.008247733,0.0028652847,0.78457963,0,0,0,7,1
20184002227,0.046309084,0.00019153953,9.545684e-05,0,0,0,1,7
20184002227,0.038327157,6.93202e-05,0.00015124679,0,0,0,2,6
20184002227,0.042812824,2.6911497e-05,2.7000904e-05,0,0,0,3,5
20184002227,0.038795054,1.04010105e-05,1.9162893e-05,0,0,0,4,4
20184002227,0.03518945,6.556511e-06,1.6778708e-05,0,0,0,5,3
20184002227,0.03514719,3.9041042e-06,1.424551e-05,0,0,0,6,2
20184002227,0.03830743,6.28829e-06,1.642108e-05,0,0,0,7,1
20184002417,0.038381577,0.0002962947,0.00013265014,0,0,0,1,7
20184002417,0.038057297,9.739399e-05,0.00020137429,0,0,0,2,6
20184002417,0.04297802,2.9832125e-05,3.3408403e-05,0,0,0,3,5
20184002417,0.038065672,1.0699034e-05,2.0682812e-05,0,0,0,4,4
20184002417,0.031448156,5.6922436e-06,1.4513731e-05,0,0,0,5,3
20184002417,0.033898234,3.0398369e-06,1.4543533e-05,0,0,0,6,2
20184002417,0.03646347,3.3974648e-06,1.4275312e-05,0,0,0,7,1
20184002993,0.03849122,0.00029706955,0.0001309216,0,0,0,1,5
20184002993,0.03819558,9.828806e-05,0.00020310283,0,0,0,2,4
20184002993,0.043331742,3.0517578e-05,3.3438206e-05,0,0,0,3,3
20184002993,0.039369643,1.4275312e-05,2.1010637e-05,0,0,0,4,2
20184002993,0.03957939,1.6540289e-05,2.2500753e-05,0,0,0,5,1
20184003288,0.03896922,0.00029170513,0.00013309717,0,0,0,1,5
20184003288,0.03606665,8.9108944e-05,0.00022703409,0,0,0,2,4
20184003288,0.038744062,1.731515e-05,2.5093555e-05,0,0,0,3,3
20184003288,0.036916465,1.2785196e-05,2.1249056e-05,0,0,0,4,2
20184003288,0.0443148,8.055568e-05,4.339218e-05,0,0,0,5,1
20184003679,0.13371,0.99578446,0.00025334954,0,1,0,1,5
20184003679,0.13537544,0.9963906,0.00016728044,0,1,0,2,4
20184003679,0.21821868,0.01094535,0.00031900406,0,0,0,3,3
20184003679,0.2001113,0.0005606115,0.00017389655,0,0,0,4,2
20184003679,0.1836417,0.00018757582,0.0003399253,0,0,0,5,1
20184003697,0.06183344,0.000289917,0.0004966855,0,0,0,1,5
20184003697,0.038288802,0.000114291906,0.00026142597,0,0,0,2,4
20184003697,0.044555604,4.3958426e-05,4.082918e-05,0,0,0,3,3
20184003697,0.039927483,1.9699335e-05,2.2113323e-05,0,0,0,4,2
20184003697,0.045870125,6.5237284e-05,4.10676e-05,0,0,0,5,1
20184003906,0.026128143,0.97777355,0.00027796626,0,1,0,1,5
20184003906,0.024959654,0.99748975,0.000351578,0,1,0,2,4
20184003906,0.019350678,0.005996555,0.0002002716,0,0,0,3,3
20184003906,0.013444483,8.1151724e-05,3.0368567e-05,0,0,0,4,2
20184003906,0.012975901,3.0964613e-05,0.00020489097,0,0,0,5,1
20184004134,0.038424224,0.00029689074,0.0001308024,0,0,0,1,5
20184004134,0.038417727,9.4652176e-05,0.00019878149,0,0,0,2,4
20184004134,0.042072266,2.5570393e-05,3.1411648e-05,0,0,0,3,3
20184004134,0.038559377,1.22487545e-05,2.0682812e-05,0,0,0,4,2
20184004134,0.04078281,3.6597252e-05,3.33786e-05,0,0,0,5,1
20184004228,0.038289964,0.00029078126,0.00013932586,0,0,0,1,5
20184004228,0.036707312,9.247661e-05,0.00022006035,0,0,0,2,4
20184004228,0.03932482,2.0831823e-05,2.464652e-05,0,0,0,3,3
20184004228,0.036501974,1.0669231e-05,2.2411346e-05,0,0,0,4,2
20184004228,0.03793919,1.6391277e-05,2.4527311e-05,0,0,0,5,1
20184004720,0.03839314,0.00029689074,0.000130862,0,0,0,1,5
20184004720,0.027973235,7.754564e-05,0.00026494265,0,0,0,2,4
20184004720,0.02913922,5.722046e-06,2.002716e-05,0,0,0,3,3
20184004720,0.028816372,2.861023e-06,1.7642975e-05,0,0,0,4,2
20184004720,0.030472547,2.026558e-06,1.4662743e-05,0,0,0,5,1
20184005079,0.038452357,0.00029367208,0.00014013052,0,0,0,1,5
20184005079,0.026542336,6.902218e-05,0.00026655197,0,0,0,2,4
20184005079,0.029895753,6.914139e-06,2.1964312e-05,0,0,0,3,3
20184005079,0.030115008,4.0233135e-06,1.9580126e-05,0,0,0,4,2
20184005079,0.032700628,7.390976e-06,2.2381544e-05,0,0,0,5,1
20184005430,0.042874634,0.00023463368,0.00012600422,0,0,0,1,5
20184005430,0.037264913,8.800626e-05,0.00018772483,0,0,0,2,4
20184005430,0.044142038,4.0471554e-05,3.489852e-05,0,0,0,3,3
20184005430,0.03688222,1.0371208e-05,1.9580126e-05,0,0,0,4,2
20184005430,0.038337916,9.775162e-06,1.7732382e-05,0,0,0,5,1
20184005836,0.03833157,0.0002913475,0.00013950467,0,0,0,1,5
20184005836,0.037689775,9.661913e-05,0.00020384789,0,0,0,2,4
20184005836,0.04241082,2.9236078e-05,2.8550625e-05,0,0,0,3,3
20184005836,0.03717351,1.22487545e-05,2.193451e-05,0,0,0,4,2
20184005836,0.037068665,1.0043383e-05,1.937151e-05,0,0,0,5,1
20184005980,0.13336167,0.9957603,0.00025218725,0,1,0,1,5
20184005980,0.13106209,0.9963649,0.00011047721,0,1,0,2,4
20184005980,0.04285595,0.005845189,0.000113487244,0,0,0,3,3
20184005980,0.049770862,0.00050520897,0.000101834536,0,0,0,4,2
20184005980,0.05384329,0.00051641464,0.00029602647,0,0,0,5,1
20184006032,0.03863573,0.00029680133,0.00013142824,0,0,0,1,5
20184006032,0.03815186,9.846687e-05,0.0002116859,0,0,0,2,4
20184006032,0.04168597,2.488494e-05,2.9325485e-05,0,0,0,3,3
20184006032,0.035535783,9.030104e-06,2.1159649e-05,0,0,0,4,2
20184006032,0.037323326,8.672476e-06,1.8507242e-05,0,0,0,5,1
20184006531,0.038446814,0.0002937019,0.00013950467,0,0,0,1,6
20184006531,0.03358549,8.7052584e-05,0.00023898482,0,0,0,2,5
20184006531,0.030393183,3.993511e-06,1.4513731e-05,0,0,0,3,4
20184006531,0.03259611,2.6524067e-06,1.5199184e-05,0,0,0,4,3
20184006531,0.035515815,6.0498714e-06,1.898408e-05,0,0,0,5,2
20184006531,0.04151389,3.9190054e-05,3.4838915e-05,0,0,0,6,1
20184006556,0.010077864,0.9644426,0.79937184,0,1,1,1,6
20184006556,0.010050774,0.9681566,0.78987074,0,1,1,2,5
20184006556,0.007976502,0.0061132014,0.78736126,0,0,1,3,4
20184006556,0.008042574,0.0045950413,0.7739902,0,0,1,4,3
20184006556,0.0090179145,0.0028464496,0.78602535,0,0,1,5,2
20184006556,0.007366419,0.0024392903,0.8489483,0,0,1,6,1
20184006584,0.13379821,0.99579453,0.00025373697,0,1,0,1,5
20184006584,0.13115293,0.9964155,0.000110030174,0,1,0,2,4
20184006584,0.041737854,0.0056105256,0.00011703372,0,0,0,3,3
20184006584,0.048843622,0.00047311187,9.2834234e-05,0,0,0,4,2
20184006584,0.062459856,0.0005206466,0.00041928887,0,0,0,5,1
20184006640,0.04260838,0.00022938848,0.00012001395,0,0,0,1,5
20184006640,0.037450463,9.000301e-05,0.00018253922,0,0,0,2,4
20184006640,0.044027805,3.877282e-05,3.6895275e-05,0,0,0,3,3
20184006640,0.040724665,2.5629997e-05,2.6524067e-05,0,0,0,4,2
20184006640,0.04328072,5.465746e-05,4.181266e-05,0,0,0,5,1
20184006681,0.13310236,0.9957346,0.0002514422,0,1,0,1,5
20184006681,0.13302454,0.9963875,0.00013017654,0,1,0,2,4
20184006681,0.08074579,0.007761389,5.802512e-05,0,0,0,3,3
20184006681,0.073672354,0.00061517954,8.445978e-05,0,0,0,4,2
20184006681,0.07592377,0.0005507171,0.00025361776,0,0,0,5,1
20184006825,0.048395306,0.00017595291,8.5383654e-05,0,0,0,1,5
20184006825,0.041470766,6.070733e-05,0.000121474266,0,0,0,2,4
20184006825,0.047326893,5.1885843e-05,3.7372112e-05,0,0,0,3,3
20184006825,0.040577054,1.2278557e-05,1.9907951e-05,0,0,0,4,2
20184006825,0.040569365,2.2172928e-05,2.5868416e-05,0,0,0,5,1
20184006992,0.03818074,0.00029432774,0.00013262033,0,0,0,1,5
20184006992,0.038256824,9.4264746e-05,0.00019654632,0,0,0,2,4
20184006992,0.042765915,2.7418137e-05,3.2514334e-05,0,0,0,3,3
20184006992,0.038619608,1.4334917e-05,2.0802021e-05,0,0,0,4,2
20184006992,0.037950516,1.1891127e-05,2.1100044e-05,0,0,0,5,1
20184007476,0.0102029145,0.96360564,0.8006114,0,1,1,1,12
20184007476,0.009827197,0.9671974,0.7924665,0,1,1,2,11
20184007476,0.0080396235,0.005995363,0.7873396,0,0,1,3,10
20184007476,0.008031726,0.004434973,0.7822559,0,0,1,4,9
20184007476,0.008165598,0.0030641854,0.7920637,0,0,1,5,8
20184007476,0.007892251,0.0028482676,0.7886897,0,0,1,6,7
20184007476,0.0069669783,0.0020807683,0.8439996,0,0,1,7,6
20184007476,0.0054035783,0.0007852316,0.9338149,0,0,1,8,5
20184007476,0.0029664338,2.7537346e-05,0.97402763,0,0,1,9,4
20184007476,0.004582584,0.00048559904,0.9399013,0,0,1,10,3
20184007476,0.00639534,0.0023746192,0.85321414,0,0,1,11,2
20184007476,0.0025924146,1.3023615e-05,0.9775633,0,0,1,12,1
20184007602,0.026234746,0.977764,0.00027903914,0,1,0,1,5
20184007602,0.02498725,0.9974812,0.0003529787,0,1,0,2,4
20184007602,0.022164613,0.006298065,0.00017115474,0,0,0,3,3
20184007602,0.0135373175,8.535385e-05,3.373623e-05,0,0,0,4,2
20184007602,0.012499273,3.3020973e-05,0.00018146634,0,0,0,5,1
20184008019,0.03886208,0.0002937019,0.00013250113,0,0,0,1,1
20184008332,0.02620706,0.9777665,0.0002784431,0,1,0,1,5
20184008332,0.024980009,0.99748343,0.00035262108,0,1,0,2,4
20184008332,0.018962115,0.0059249997,0.00019830465,0,0,0,3,3
20184008332,0.013424963,8.183718e-05,4.3809414e-05,0,0,0,4,2
20184008332,0.012340277,2.1219254e-05,0.00019034743,0,0,0,5,1
20184008385,0.010215551,0.96368146,0.8007951,0,1,0,1,7
20184008385,0.008983612,0.9684025,0.79717046,0,1,0,2,6
20184008385,0.00794211,0.005997658,0.7888065,0,0,0,3,5
20184008385,0.007882059,0.004420638,0.769385,0,0,0,4,4
20184008385,0.009707272,0.0025488138,0.8026167,0,0,0,5,3
20184008385,0.008576483,0.0026634037,0.79619354,0,0,0,6,2
20184008385,0.0075106323,0.002828598,0.8075378,0,0,0,7,1
20184008467,0.049801767,0.97963023,0.00038453937,1,1,0,1,15
20184008467,0.026902229,0.99745476,0.00040596724,1,1,0,2,14
20184008467,0.021719009,0.0059560835,0.00019571185,1,0,0,3,13
20184008467,0.01352036,8.323789e-05,4.324317e-05,1,0,0,4,12
20184008467,0.0121614635,2.0384789e-05,0.00018951297,1,0,0,5,11
20184008467,0.008400172,1.1920929e-07,3.4302473e-05,1,0,0,6,10
20184008467,0.0023415685,0.0,1.4573336e-05,1,0,0,7,9
20184008467,0.9969549,1.4007092e-06,1.6123056e-05,0,0,0,8,8
20184008467,0.087041736,2.682209e-07,3.4332275e-05,0,0,0,9,7
20184008467,0.04155615,4.172325e-07,2.732873e-05,0,0,0,10,6
20184008467,0.050387383,1.1622906e-06,2.5123358e-05,0,0,0,11,5
20184008467,0.049301803,1.1026859e-06,6.3180923e-06,0,0,0,12,4
20184008467,0.05608049,7.1525574e-07,6.020069e-06,0,0,0,13,3
20184008467,0.063059896,1.4901161e-06,5.751848e-06,0,0,0,14,2
20184008467,0.06097871,2.0563602e-06,6.4074993e-06,0,0,0,15,1
20184008951,0.02624911,0.9777672,0.00027874112,0,1,0,1,5
20184008951,0.024991274,0.9974824,0.0003530085,0,1,0,2,4
20184008951,0.02640906,0.0068377852,0.00012758374,0,0,0,3,3
20184008951,0.018426836,9.083748e-05,1.7225742e-05,0,0,0,4,2
20184008951,0.012280852,7.748604e-05,7.95424e-05,0,0,0,5,1
20185000589,0.13353023,0.99577004,0.0002526343,0,1,0,1,5
20185000589,0.13612199,0.99635744,0.00018432736,0,1,0,2,4
20185000589,0.21735749,0.010920256,0.00032040477,0,0,0,3,3
20185000589,0.197952,0.00048431754,0.00016510487,0,0,0,4,2
20185000589,0.18257758,0.00018635392,0.00033730268,0,0,0,5,1
20185000723,0.009973198,0.9650068,0.7980815,0,1,1,1,8
20185000723,0.0093152225,0.9680947,0.7957773,0,1,1,2,7
20185000723,0.007981092,0.006139666,0.78802395,0,0,1,3,6
20185000723,0.008267939,0.004612088,0.7644954,0,0,1,4,5
20185000723,0.00792256,0.0033496916,0.7972083,0,0,1,5,4
20185000723,0.007180929,0.0020421445,0.91760075,0,0,1,6,3
20185000723,0.008939892,0.0031018257,0.8151704,0,0,1,7,2
20185000723,0.0032015443,3.427267e-05,0.9688964,0,0,1,8,1
20185000813,0.0385001,0.00029489398,0.00013950467,1,0,0,1,11
20185000813,0.037914246,9.250641e-05,0.00019875169,1,0,0,2,10
20185000813,0.0427804,3.0368567e-05,3.2305717e-05,1,0,0,3,9
20185000813,0.03829065,1.2040138e-05,2.1159649e-05,1,0,0,4,8
20185000813,0.03862524,1.4454126e-05,2.0861626e-05,1,0,0,5,7
20185000813,0.043105364,5.7548285e-05,4.005432e-05,0,0,0,6,6
20185000813,0.03929773,1.4811754e-05,1.9848347e-05,0,0,0,7,5
20185000813,0.040669173,2.56598e-05,2.5331974e-05,0,0,0,8,4
20185000813,0.037350506,9.5665455e-06,1.7404556e-05,0,0,0,9,3
20185000813,0.041432083,1.4275312e-05,1.8149614e-05,0,0,0,10,2
20185000813,0.048632324,5.2154064e-05,2.7060509e-05,0,0,0,11,1
20185000937,0.03873673,0.0002990663,0.00013297796,0,0,0,1,5
20185000937,0.03788832,0.000102669,0.00021654367,0,0,0,2,4
20185000937,0.042834193,2.989173e-05,3.105402e-05,0,0,0,3,3
20185000937,0.038983762,1.7166138e-05,2.297759e-05,0,0,0,4,2
20185000937,0.04357773,6.3955784e-05,4.3153763e-05,0,0,0,5,1
20185001269,0.040985912,0.00024285913,0.00013065338,1,0,0,1,6
20185001269,0.029663742,0.00010281801,0.00025954843,1,0,0,2,5
20185001269,0.028776348,4.6789646e-06,1.8119812e-05,1,0,0,3,4
20185001269,0.029791981,2.2649765e-06,1.6063452e-05,1,0,0,4,3
20185001269,0.032017887,2.0861626e-06,1.3589859e-05,1,0,0,5,2
20185001269,0.999833,8.076429e-06,4.5895576e-06,1,0,0,6,1
20185002039,0.0102035105,0.9637481,0.80069125,0,1,1,1,6
20185002039,0.009157002,0.9682087,0.7963501,0,1,1,2,5
20185002039,0.007988155,0.006186813,0.7877064,0,0,1,3,4
20185002039,0.008223981,0.004561752,0.77624273,0,0,1,4,3
20185002039,0.009670109,0.002870649,0.78995585,0,0,1,5,2
20185002039,0.005987495,0.001126945,0.93847305,0,0,1,6,1
20185002246,0.038434893,0.00029319525,0.00013956428,0,0,0,1,5
20185002246,0.03765905,9.557605e-05,0.00020492077,0,0,0,2,4
20185002246,0.04201156,2.6971102e-05,2.8192997e-05,0,0,0,3,3
20185002246,0.03624797,1.0877848e-05,2.1129847e-05,0,0,0,4,2
20185002246,0.03795275,1.1742115e-05,1.9550323e-05,0,0,0,5,1
20185002251,0.025677264,0.97772485,0.0002835691,0,1,0,1,5
20185002251,0.024867475,0.9975059,0.00034835935,0,1,0,2,4
20185002251,0.01858285,0.0059410036,0.00019824505,0,0,0,3,3
20185002251,0.013420165,8.124113e-05,4.4822693e-05,0,0,0,4,2
20185002251,0.012506634,2.2560358e-05,0.00015810132,0,0,0,5,1
20185002547,0.026134819,0.9777678,0.00027877092,0,1,0,1,5
20185002547,0.042158008,0.0050077736,0.001247406,0,0,0,2,4
20185002547,0.024088651,0.9929352,9.5009804e-05,0,0,0,3,3
20185002547,0.02128309,0.0046797097,0.0004595518,0,0,0,4,2
20185002547,0.016817003,4.580617e-05,0.00012782216,0,0,0,5,1
20185003026,0.13123673,0.99561834,0.00024792552,0,1,0,1,5
20185003026,0.12876442,0.9963951,0.000101953745,0,1,0,2,4
20185003026,0.04674673,0.0060222447,0.00010406971,0,0,0,3,3
20185003026,0.05042553,0.0005427897,0.000113368034,0,0,0,4,2
20185003026,0.04191479,0.00046139956,0.00015053153,0,0,0,5,1
20185003060,0.038552105,0.00029534101,0.00013548136,0,0,0,1,5
20185003060,0.038298935,9.125471e-05,0.00019812584,0,0,0,2,4
20185003060,0.046337724,4.6879053e-05,2.9683113e-05,0,0,0,3,3
20185003060,0.043182373,3.245473e-05,2.8312206e-05,0,0,0,4,2
20185003060,0.041367322,1.8149614e-05,2.336502e-05,0,0,0,5,1
20185003378,0.036926836,0.97862947,0.00036373734,0,1,0,1,5
20185003378,0.039125025,0.99736845,0.0002323091,0,1,0,2,4
20185003378,0.1557655,0.011299133,0.00012564659,0,0,0,3,3
20185003378,0.13426152,0.00048810244,6.830692e-05,0,0,0,4,2
20185003378,0.12667125,0.00022655725,0.00020191073,0,0,0,5,1
20185004255,0.09085199,0.9832144,0.0003067553,0,1,0,1,5
20185004255,0.040085137,0.99733704,0.00026881695,0,1,0,2,4
20185004255,0.031902134,0.0066101253,0.00012263656,0,0,0,3,3
