CASE ID,Wait - User,TEST_Wait - User,Events from start,Events from end
133,0.3613094,1,74,49
133,0.36105525,1,75,48
133,0.36102593,1,76,47
133,0.36098218,1,77,46
133,0.36093307,1,78,45
133,0.360887,1,79,44
133,0.36085135,1,80,43
133,0.36083114,1,81,42
133,0.36082765,1,82,41
133,0.3608395,1,83,40
133,0.36086124,1,84,39
133,0.36089265,1,85,38
133,0.36093768,1,86,37
133,0.36101404,1,87,36
133,0.36155286,1,88,35
133,0.57798535,1,89,34
133,0.5772795,1,90,33
133,0.36129123,1,91,32
133,0.36107993,1,92,31
133,0.36108828,1,93,30
133,0.36113992,1,94,29
133,0.36122972,1,95,28
133,0.57811695,1,96,27
133,0.5773386,1,97,26
133,0.5778371,1,98,25
133,0.57749313,1,99,24
133,0.579753,1,100,23
133,0.5803481,1,101,22
133,0.57871693,1,102,21
133,0.36130574,1,103,20
133,0.36110783,1,104,19
133,0.36106822,1,105,18
133,0.3610643,1,106,17
133,0.36104578,1,107,16
133,0.36103994,1,108,15
133,0.3610454,1,109,14
133,0.3610436,0,110,13
133,0.36104286,0,111,12
133,0.36104923,0,112,11
133,0.36107582,0,113,10
133,0.36110866,0,114,9
133,0.361158,0,115,8
133,0.581093,0,116,7
133,0.58116436,0,117,6
133,0.36264598,0,118,5
133,0.36107194,0,119,4
133,0.36107683,0,120,3
133,0.36102587,0,121,2
133,0.360974,0,122,1
134,0.36109325,1,1,22
134,0.36109573,1,2,21
134,0.36110106,1,3,20
134,0.36110738,1,4,19
134,0.36111382,1,5,18
134,0.36111912,1,6,17
134,0.36112458,1,7,16
134,0.3611279,1,8,15
134,0.3611298,1,9,14
134,0.36112827,1,10,13
134,0.36112416,1,11,12
134,0.36111808,1,12,11
134,0.36110878,1,13,10
134,0.3610954,1,14,9
134,0.36108,1,15,8
134,0.3610645,0,16,7
134,0.3610505,0,17,6
134,0.36103764,0,18,5
134,0.3610276,0,19,4
134,0.36102033,0,20,3
134,0.36101675,0,21,2
134,0.3610171,0,22,1
138,0.3610975,1,1,11
138,0.3611104,1,2,10
138,0.36113137,1,3,9
138,0.3611583,1,4,8
138,0.3611849,1,5,7
138,0.36120877,1,6,6
138,0.36122608,1,7,5
138,0.36123767,1,8,4
138,0.36124277,1,9,3
138,0.36124218,0,10,2
138,0.36123645,0,11,1
139,0.36109668,0,1,19
139,0.36110532,0,2,18
139,0.36111903,0,3,17
139,0.3611339,0,4,16
139,0.36114663,0,5,15
139,0.36115724,0,6,14
139,0.36116058,0,7,13
139,0.36115816,0,8,12
139,0.3611568,0,9,11
139,0.36115628,0,10,10
139,0.36115444,0,11,9
139,0.36115348,0,12,8
139,0.36115423,0,13,7
139,0.36115775,0,14,6
139,0.36115885,0,15,5
139,0.3611589,0,16,4
139,0.361157,0,17,3
139,0.36115265,0,18,2
139,0.36114728,0,19,1
142,0.36109644,1,1,10
142,0.3611034,1,2,9
142,0.36111438,1,3,8
142,0.361127,1,4,7
142,0.36113924,1,5,6
142,0.36115015,1,6,5
142,0.36115825,1,7,4
142,0.36116368,0,8,3
142,0.36116582,0,9,2
142,0.36116368,0,10,1
145,0.36109644,0,1,4
145,0.36110497,0,2,3
145,0.36111885,0,3,2
145,0.36113602,0,4,1
149,0.36109763,0,1,12
149,0.36110985,0,2,11
149,0.36112973,0,3,10
149,0.36115593,0,4,9
149,0.36118305,0,5,8
149,0.3612076,0,6,7
149,0.36122584,0,7,6
149,0.3612365,0,8,5
149,0.36124343,0,9,4
149,0.3612428,0,10,3
149,0.36123666,0,11,2
149,0.36122218,0,12,1
151,0.36109614,1,1,31
151,0.36110264,1,2,30
151,0.3611111,1,3,29
151,0.36112034,1,4,28
151,0.36112696,1,5,27
151,0.36113214,1,6,26
151,0.3611332,1,7,25
151,0.36112756,1,8,24
151,0.36111474,1,9,23
151,0.36109683,1,10,22
151,0.3610745,1,11,21
151,0.36104965,1,12,20
151,0.3610258,1,13,19
151,0.36100364,0,14,18
151,0.3609807,0,15,17
151,0.36095783,0,16,16
151,0.36093694,0,17,15
151,0.3609206,0,18,14
151,0.36091122,0,19,13
151,0.36091068,0,20,12
151,0.3609174,0,21,11
151,0.3609315,0,22,10
151,0.3609504,0,23,9
151,0.36096722,0,24,8
151,0.3609771,0,25,7
151,0.36097398,0,26,6
151,0.36095977,0,27,5
151,0.36093396,0,28,4
151,0.36090097,0,29,3
151,0.3608601,0,30,2
151,0.3608175,0,31,1
154,0.3610965,1,1,28
154,0.36110324,1,2,27
154,0.36111692,1,3,26
154,0.36113703,1,4,25
154,0.3611573,1,5,24
154,0.36117017,1,6,23
154,0.36116993,1,7,22
154,0.36115664,1,8,21
154,0.36113167,1,9,20
154,0.361099,1,10,19
154,0.36106318,1,11,18
154,0.3610282,1,12,17
154,0.36099687,1,13,16
154,0.36096838,1,14,15
154,0.36094555,1,15,14
154,0.36092913,1,16,13
154,0.36092037,1,17,12
154,0.36092013,1,18,11
154,0.36092624,1,19,10
154,0.36094198,1,20,9
154,0.36095995,1,21,8
154,0.36097306,1,22,7
154,0.36097407,1,23,6
154,0.36096102,1,24,5
154,0.36093128,1,25,4
154,0.3608873,1,26,3
154,0.36083227,0,27,2
154,0.36076736,0,28,1
155,0.3610975,0,1,30
155,0.36110777,0,2,29
155,0.36112452,0,3,28
155,0.36114514,0,4,27
155,0.3611635,0,5,26
155,0.36117977,0,6,25
155,0.36119494,0,7,24
155,0.36120695,0,8,23
155,0.36121655,0,9,22
155,0.36122012,0,10,21
155,0.36121792,0,11,20
155,0.36120683,0,12,19
155,0.3611921,0,13,18
155,0.36117694,0,14,17
155,0.36116257,0,15,16
155,0.36114854,0,16,15
155,0.36113408,0,17,14
155,0.36112273,0,18,13
155,0.36111182,0,19,12
155,0.36110142,0,20,11
155,0.36109272,0,21,10
155,0.3610841,0,22,9
155,0.3610785,0,23,8
155,0.3610732,0,24,7
155,0.3610673,0,25,6
155,0.36105955,0,26,5
155,0.36105257,0,27,4
155,0.36104465,0,28,3
155,0.36103624,0,29,2
155,0.36102745,0,30,1
159,0.36109564,0,1,14
159,0.36110032,0,2,13
159,0.36110574,0,3,12
159,0.3611117,0,4,11
159,0.36111557,0,5,10
159,0.36111584,0,6,9
159,0.36111128,0,7,8
159,0.361103,0,8,7
159,0.36109412,0,9,6
159,0.36108285,0,10,5
159,0.36107174,0,11,4
159,0.36106023,0,12,3
159,0.36104774,0,13,2
159,0.36103532,0,14,1
160,0.3610961,1,1,42
160,0.36110294,1,2,41
160,0.36111403,1,3,40
160,0.36112624,1,4,39
160,0.3611371,1,5,38
160,0.36114717,1,6,37
160,0.3611549,1,7,36
160,0.36116028,1,8,35
160,0.36116076,1,9,34
160,0.36115962,1,10,33
160,0.36115664,1,11,32
160,0.36114934,1,12,31
160,0.36113727,1,13,30
160,0.36111933,1,14,29
160,0.36109984,1,15,28
160,0.36108023,1,16,27
160,0.36106193,1,17,26
160,0.36104602,0,18,25
160,0.3610341,0,19,24
160,0.36102957,0,20,23
160,0.36103195,0,21,22
160,0.36103845,0,22,21
160,0.36104533,0,23,20
160,0.36105466,0,24,19
160,0.3610649,0,25,18
160,0.36107334,0,26,17
160,0.3610776,0,27,16
160,0.36108142,0,28,15
160,0.36108494,0,29,14
160,0.36108685,0,30,13
160,0.36108714,0,31,12
160,0.36108777,0,32,11
160,0.3610863,0,33,10
160,0.36108655,0,34,9
160,0.36108452,0,35,8
160,0.3610792,0,36,7
160,0.3610723,0,37,6
160,0.3610658,0,38,5
160,0.36106294,0,39,4
160,0.36105987,0,40,3
160,0.36105728,0,41,2
160,0.36105633,0,42,1
161,0.3610984,1,1,11
161,0.36110932,1,2,10
161,0.36112693,1,3,9
161,0.36114684,1,4,8
161,0.36116898,1,5,7
161,0.36118796,1,6,6
161,0.36120343,1,7,5
161,0.3612145,1,8,4
161,0.3612196,1,9,3
161,0.36121905,0,10,2
161,0.361211,0,11,1
162,0.36109877,1,1,75
162,0.36111495,1,2,74
162,0.3611396,1,3,73
162,0.36116907,1,4,72
162,0.36119783,1,5,71
162,0.36122224,1,6,70
162,0.36123973,1,7,69
162,0.36124977,1,8,68
162,0.36124808,1,9,67
162,0.3612347,1,10,66
162,0.3612141,1,11,65
162,0.36118913,1,12,64
162,0.36116022,1,13,63
162,0.36112967,1,14,62
162,0.36109698,1,15,61
162,0.3610633,1,16,60
162,0.36102828,1,17,59
162,0.36099112,1,18,58
162,0.36095303,1,19,57
162,0.360918,1,20,56
162,0.36088833,1,21,55
162,0.3608628,1,22,54
162,0.36084408,1,23,53
162,0.36083385,1,24,52
162,0.36082858,1,25,51
162,0.3608284,1,26,50
162,0.3608346,1,27,49
162,0.36084366,1,28,48
162,0.36085334,1,29,47
162,0.3608638,1,30,46
162,0.36087286,1,31,45
162,0.36088157,1,32,44
162,0.36089447,1,33,43
162,0.36091202,1,34,42
162,0.36093277,1,35,41
162,0.36095566,1,36,40
162,0.36098158,1,37,39
162,0.36100924,1,38,38
162,0.36103213,1,39,37
162,0.36104977,1,40,36
162,0.36106372,1,41,35
162,0.36107674,1,42,34
162,0.3610881,1,43,33
162,0.3611008,1,44,32
162,0.36111295,1,45,31
162,0.36112094,1,46,30
162,0.36112377,1,47,29
162,0.36111885,1,48,28
162,0.3611071,1,49,27
162,0.36109376,1,50,26
162,0.36108065,1,51,25
162,0.36107153,1,52,24
162,0.3610664,1,53,23
162,0.36106408,1,54,22
162,0.36106557,1,55,21
162,0.36106867,1,56,20
162,0.36107,1,57,19
162,0.3610679,1,58,18
162,0.3610583,1,59,17
162,0.36104208,1,60,16
162,0.3610216,1,61,15
162,0.3609983,1,62,14
162,0.36097872,1,63,13
162,0.36096334,1,64,12
162,0.3609559,1,65,11
162,0.36095518,1,66,10
162,0.3609577,1,67,9
162,0.36096078,1,68,8
162,0.36096466,1,69,7
162,0.36096776,1,70,6
162,0.36097133,1,71,5
162,0.36097524,1,72,4
162,0.36097437,1,73,3
162,0.3609922,0,74,2
162,0.36106336,0,75,1
164,0.36109477,1,1,24
164,0.36109924,1,2,23
164,0.3611082,1,3,22
164,0.36112022,1,4,21
164,0.3611315,1,5,20
164,0.3611459,1,6,19
164,0.36116117,1,7,18
164,0.36117494,1,8,17
164,0.3611858,1,9,16
164,0.36119395,1,10,15
164,0.36119947,1,11,14
164,0.36120152,1,12,13
164,0.36119843,1,13,12
164,0.36119428,1,14,11
164,0.3611898,1,15,10
164,0.36118424,1,16,9
164,0.36117816,1,17,8
164,0.36117166,1,18,7
164,0.36116433,0,19,6
164,0.36115593,0,20,5
164,0.36114573,0,21,4
164,0.3611318,0,22,3
164,0.36111784,0,23,2
164,0.3611043,0,24,1
167,0.3610955,1,1,20
167,0.3611016,1,2,19
167,0.36111304,1,3,18
167,0.3611281,1,4,17
167,0.36114198,1,5,16
167,0.36115193,1,6,15
167,0.36115554,0,7,14
167,0.36115116,0,8,13
167,0.36114264,0,9,12
167,0.36113134,0,10,11
167,0.36112088,0,11,10
167,0.36111134,0,12,9
167,0.3611037,0,13,8
167,0.36109734,0,14,7
167,0.36109248,0,15,6
167,0.36108488,0,16,5
167,0.36107135,0,17,4
167,0.36105463,0,18,3
167,0.3610347,0,19,2
167,0.36101753,0,20,1
168,0.3610971,1,1,13
168,0.3611074,1,2,12
168,0.3611225,1,3,11
168,0.36114028,1,4,10
168,0.36115885,1,5,9
168,0.361175,1,6,8
168,0.3611871,1,7,7
168,0.36119744,1,8,6
168,0.36120397,1,9,5
168,0.3612066,1,10,4
168,0.3612059,1,11,3
168,0.36120105,0,12,2
168,0.36119062,0,13,1
170,0.36109632,1,1,5
170,0.3611048,1,2,4
170,0.3611188,1,3,3
170,0.36113605,0,4,2
170,0.36115277,0,5,1
171,0.3610968,0,1,10
171,0.3611041,0,2,9
171,0.36111495,0,3,8
171,0.36113036,0,4,7
171,0.3611475,0,5,6
171,0.3611644,0,6,5
171,0.3611785,0,7,4
171,0.3611892,0,8,3
171,0.36119694,0,9,2
171,0.3612005,0,10,1
172,0.36109862,1,1,7
172,0.361113,1,2,6
172,0.3611369,1,3,5
172,0.36116657,1,4,4
172,0.36119875,1,5,3
172,0.361229,0,6,2
172,0.361251,0,7,1
176,0.36109716,0,1,6
176,0.36110517,0,2,5
176,0.36111742,0,3,4
176,0.3611318,0,4,3
176,0.36114556,0,5,2
176,0.36115387,0,6,1
177,0.36109537,0,1,24
177,0.3611017,0,2,23
177,0.3611134,0,3,22
177,0.361128,0,4,21
177,0.36114568,0,5,20
177,0.36116254,0,6,19
177,0.36117664,0,7,18
177,0.36118698,0,8,17
177,0.3611939,0,9,16
177,0.36120126,0,10,15
177,0.36120823,0,11,14
177,0.36121243,0,12,13
177,0.36121225,0,13,12
177,0.36120635,0,14,11
177,0.361194,0,15,10
177,0.36117798,0,16,9
177,0.36116114,0,17,8
177,0.36114466,0,18,7
177,0.36112857,0,19,6
177,0.36111432,0,20,5
177,0.361102,0,21,4
177,0.36109054,0,22,3
177,0.36108005,0,23,2
177,0.36106893,0,24,1
178,0.36109567,0,1,51
178,0.36110204,0,2,50
178,0.36111212,0,3,49
178,0.3611246,0,4,48
178,0.36113703,0,5,47
178,0.36114734,0,6,46
178,0.36115074,0,7,45
178,0.36114863,0,8,44
178,0.36114287,0,9,43
178,0.36113328,0,10,42
178,0.3611189,0,11,41
178,0.36110106,0,12,40
178,0.36107868,0,13,39
178,0.361053,0,14,38
178,0.36102808,0,15,37
178,0.36100948,0,16,36
178,0.36099625,0,17,35
178,0.3609898,0,18,34
178,0.36099303,0,19,33
178,0.36100966,0,20,32
178,0.36103648,0,21,31
178,0.36106533,0,22,30
178,0.36109126,0,23,29
178,0.36111212,0,24,28
178,0.3611307,0,25,27
178,0.36114705,0,26,26
178,0.3611598,0,27,25
178,0.36116832,0,28,24
178,0.36117327,0,29,23
178,0.36117542,0,30,22
178,0.36117357,0,31,21
178,0.36116946,0,32,20
178,0.36116582,0,33,19
178,0.36116302,0,34,18
178,0.3611611,0,35,17
178,0.36115986,0,36,16
178,0.36116093,0,37,15
178,0.3611647,0,38,14
178,0.36117077,0,39,13
178,0.36118048,0,40,12
178,0.36119038,0,41,11
178,0.36119875,0,42,10
178,0.36120218,0,43,9
178,0.36120093,0,44,8
178,0.36119604,0,45,7
178,0.3611884,0,46,6
178,0.36117753,0,47,5
178,0.36117035,0,48,4
178,0.3611701,0,49,3
178,0.3611734,0,50,2
178,0.3611771,0,51,1
180,0.3610972,1,1,19
180,0.36110723,1,2,18
180,0.36112264,1,3,17
180,0.3611405,1,4,16
180,0.36115828,1,5,15
180,0.36117452,0,6,14
180,0.36118618,0,7,13
180,0.36119533,0,8,12
180,0.36119926,0,9,11
180,0.36120003,0,10,10
180,0.36119482,0,11,9
180,0.36118495,0,12,8
180,0.36117148,0,13,7
180,0.3611583,0,14,6
180,0.36114463,0,15,5
180,0.36113223,0,16,4
180,0.3611192,0,17,3
180,0.36111042,0,18,2
180,0.3611045,0,19,1
182,0.36109638,1,1,59
182,0.36110377,1,2,58
182,0.3611151,1,3,57
182,0.36112896,1,4,56
182,0.36114308,1,5,55
182,0.3611558,1,6,54
182,0.36116463,1,7,53
182,0.36116832,1,8,52
182,0.36116743,1,9,51
182,0.36116028,1,10,50
182,0.36114788,1,11,49
182,0.3611343,1,12,48
182,0.3611225,1,13,47
182,0.3611067,1,14,46
182,0.36109132,1,15,45
182,0.36107615,1,16,44
182,0.361063,1,17,43
182,0.3610529,1,18,42
182,0.36104637,1,19,41
182,0.3610447,1,20,40
182,0.36105102,1,21,39
182,0.36106145,1,22,38
182,0.36107677,1,23,37
182,0.36109394,1,24,36
182,0.36111277,1,25,35
182,0.36113715,1,26,34
182,0.3611629,1,27,33
182,0.3611849,1,28,32
182,0.36120242,1,29,31
182,0.36121577,1,30,30
182,0.36122388,1,31,29
182,0.3612277,1,32,28
182,0.3612264,1,33,27
182,0.3612218,1,34,26
182,0.36121276,1,35,25
182,0.36120194,1,36,24
182,0.3611876,1,37,23
182,0.36117008,1,38,22
182,0.36115107,1,39,21
182,0.361132,1,40,20
182,0.36111224,1,41,19
182,0.3610925,1,42,18
182,0.36107647,1,43,17
182,0.36106676,1,44,16
182,0.36106023,1,45,15
182,0.36105704,1,46,14
182,0.36105585,1,47,13
182,0.36105597,1,48,12
182,0.36105716,0,49,11
182,0.3610553,0,50,10
182,0.36105183,0,51,9
182,0.36105007,0,52,8
182,0.36105233,0,53,7
182,0.36105812,0,54,6
182,0.36106777,0,55,5
182,0.3610817,0,56,4
182,0.36109835,0,57,3
182,0.3611167,0,58,2
182,0.36113316,0,59,1
186,0.3610953,1,1,21
186,0.36110085,1,2,20
186,0.361111,0,3,19
186,0.36112338,0,4,18
186,0.3611346,0,5,17
186,0.3611434,0,6,16
186,0.36114854,0,7,15
186,0.36114985,0,8,14
186,0.3611492,0,9,13
186,0.361148,0,10,12
186,0.36114967,0,11,11
186,0.36114818,0,12,10
186,0.36114278,0,13,9
186,0.36113113,0,14,8
186,0.36111462,0,15,7
186,0.3610915,0,16,6
186,0.36106566,0,17,5
186,0.36103916,0,18,4
186,0.3610158,0,19,3
186,0.36099783,0,20,2
186,0.3609895,0,21,1
187,0.3610966,0,1,10
187,0.36110502,0,2,9
187,0.3611169,0,3,8
187,0.36113334,0,4,7
187,0.36115152,0,5,6
187,0.36116856,0,6,5
187,0.36118323,0,7,4
187,0.36119485,0,8,3
187,0.36120272,0,9,2
187,0.36120617,0,10,1
189,0.36109713,0,1,16
189,0.36110634,0,2,15
189,0.3611201,0,3,14
189,0.3611376,0,4,13
189,0.36115628,0,5,12
189,0.361174,0,6,11
189,0.3611889,0,7,10
189,0.36120117,0,8,9
189,0.36120835,0,9,8
189,0.361213,0,10,7
189,0.36121368,0,11,6
189,0.3612113,0,12,5
189,0.3612044,0,13,4
189,0.36119282,0,14,3
189,0.3611806,0,15,2
189,0.36116597,0,16,1
193,0.36109844,1,1,7
193,0.36111397,1,2,6
193,0.36113796,1,3,5
193,0.361167,1,4,4
193,0.3611949,0,5,3
193,0.3612169,0,6,2
193,0.36123052,0,7,1
197,0.36109704,0,1,4
197,0.36110693,0,2,3
197,0.36112225,0,3,2
197,0.36114025,0,4,1
201,0.361096,1,1,16
201,0.36110693,1,2,15
201,0.36112744,1,3,14
201,0.36115074,1,4,13
201,0.3611752,1,5,12
201,0.3611965,1,6,11
201,0.3612132,1,7,10
201,0.3612252,1,8,9
201,0.36123192,1,9,8
201,0.36123317,1,10,7
201,0.36123085,0,11,6
201,0.3612226,0,12,5
201,0.3612107,0,13,4
201,0.36119604,0,14,3
201,0.36118045,0,15,2
201,0.36116314,0,16,1
203,0.36109668,1,1,34
203,0.36110783,1,2,33
203,0.3611241,1,3,32
203,0.361144,1,4,31
203,0.36116397,1,5,30
203,0.36117953,1,6,29
203,0.36118877,1,7,28
203,0.36119032,1,8,27
203,0.3611856,1,9,26
203,0.3611753,1,10,25
203,0.36116332,1,11,24
203,0.36115175,1,12,23
203,0.36113897,1,13,22
203,0.36112452,1,14,21
203,0.3611067,1,15,20
203,0.36108714,1,16,19
203,0.36106744,1,17,18
203,0.3610442,1,18,17
203,0.36101943,1,19,16
203,0.36099434,1,20,15
203,0.36096877,1,21,14
203,0.3609428,1,22,13
203,0.36091655,1,23,12
203,0.3608878,1,24,11
203,0.36085773,1,25,10
203,0.36082816,1,26,9
203,0.36080265,1,27,8
203,0.3607818,1,28,7
203,0.36076844,1,29,6
203,0.36075884,1,30,5
203,0.3607527,1,31,4
203,0.3607503,0,32,3
203,0.3607485,0,33,2
203,0.3607492,0,34,1
204,0.3610974,0,1,6
204,0.36110887,0,2,5
204,0.36112672,0,3,4
204,0.36114854,0,4,3
204,0.36117196,0,5,2
204,0.36119217,0,6,1
218,0.36109805,1,1,16
218,0.36111176,1,2,15
218,0.36113203,1,3,14
218,0.3611548,1,4,13
218,0.3611775,1,5,12
218,0.3611989,1,6,11
218,0.36121717,1,7,10
218,0.36122936,1,8,9
218,0.36123502,1,9,8
218,0.36123404,1,10,7
218,0.36122653,1,11,6
218,0.3612126,0,12,5
218,0.36119288,0,13,4
218,0.36117086,0,14,3
218,0.3611448,0,15,2
218,0.36111814,0,16,1
220,0.3610943,0,1,7
220,0.36109868,0,2,6
220,0.36110836,0,3,5
220,0.36112204,0,4,4
220,0.36113572,0,5,3
220,0.36114985,0,6,2
220,0.36116165,0,7,1
229,0.3610979,0,1,7
229,0.3611107,0,2,6
229,0.36112976,0,3,5
229,0.36115217,0,4,4
229,0.36117455,0,5,3
229,0.36119106,0,6,2
229,0.36119938,0,7,1
233,0.36109585,1,1,15
233,0.36110038,1,2,14
233,0.36110532,1,3,13
233,0.3611108,1,4,12
233,0.36111456,1,5,11
233,0.36111212,1,6,10
233,0.36110115,1,7,9
233,0.36108002,1,8,8
233,0.36105406,1,9,7
233,0.3610242,1,10,6
233,0.3609931,1,11,5
233,0.36096457,1,12,4
233,0.36093873,0,13,3
233,0.36091104,0,14,2
233,0.36088264,0,15,1
236,0.36109665,1,1,5
236,0.36110365,1,2,4
236,0.36111417,1,3,3
236,0.361127,0,4,2
236,0.36113966,0,5,1
242,0.36109668,1,1,32
242,0.36110735,1,2,31
242,0.36112335,1,3,30
242,0.36114258,1,4,29
242,0.36116362,1,5,28
242,0.36118472,1,6,27
242,0.36120015,1,7,26
242,0.36120874,1,8,25
242,0.3612087,1,9,24
242,0.3612012,1,10,23
242,0.36118796,1,11,22
242,0.3611703,0,12,21
242,0.36114433,0,13,20
242,0.36111373,0,14,19
242,0.36108187,0,15,18
242,0.36105296,0,16,17
242,0.36102828,0,17,16
242,0.36100632,0,18,15
242,0.36098897,0,19,14
242,0.36097682,0,20,13
242,0.3609683,0,21,12
242,0.36096084,0,22,11
242,0.3609543,0,23,10
242,0.36094466,0,24,9
242,0.3609333,0,25,8
242,0.36092037,0,26,7
242,0.36090785,0,27,6
242,0.3608958,0,28,5
242,0.36088502,0,29,4
242,0.36087537,0,30,3
242,0.36086828,0,31,2
242,0.3608647,0,32,1
243,0.361099,1,1,11
243,0.36111426,1,2,10
243,0.36113545,1,3,9
243,0.3611584,1,4,8
243,0.36117983,1,5,7
243,0.36119658,1,6,6
243,0.36120617,1,7,5
243,0.36120564,1,8,4
243,0.3611971,1,9,3
243,0.36118153,0,10,2
243,0.361157,0,11,1
244,0.3610967,1,1,10
244,0.3611043,1,2,9
244,0.36111456,1,3,8
244,0.36112648,1,4,7
244,0.36113733,1,5,6
244,0.36114687,1,6,5
244,0.36115277,1,7,4
244,0.3611524,0,8,3
244,0.3611424,0,9,2
244,0.36112407,0,10,1
246,0.36109766,1,1,6
246,0.36111033,1,2,5
246,0.36112717,1,3,4
246,0.3611451,1,4,3
246,0.3611624,0,5,2
246,0.36117518,0,6,1
248,0.3610978,1,1,6
248,0.36111045,1,2,5
248,0.3611275,1,3,4
248,0.36114612,1,4,3
248,0.3611639,0,5,2
248,0.3611786,0,6,1
251,0.36109626,0,1,28
251,0.36110413,0,2,27
251,0.3611164,0,3,26
251,0.3611307,0,4,25
251,0.36114168,0,5,24
251,0.36114612,0,6,23
251,0.36114106,0,7,22
251,0.361125,0,8,21
251,0.36110193,0,9,20
251,0.3610723,0,10,19
251,0.36103904,0,11,18
251,0.3610044,0,12,17
251,0.3609766,0,13,16
251,0.36096287,0,14,15
251,0.36096394,0,15,14
251,0.36097646,0,16,13
251,0.36099213,0,17,12
251,0.36101025,0,18,11
251,0.3610304,0,19,10
251,0.36105183,0,20,9
251,0.3610757,0,21,8
251,0.36110395,0,22,7
251,0.36113295,0,23,6
251,0.3611619,0,24,5
251,0.36118793,0,25,4
251,0.36120942,0,26,3
251,0.36122257,0,27,2
251,0.36122078,0,28,1
253,0.3610987,1,1,30
253,0.36111206,1,2,29
253,0.3611323,1,3,28
253,0.36115748,1,4,27
253,0.36118346,1,5,26
253,0.3612072,1,6,25
253,0.36122566,1,7,24
253,0.36123645,1,8,23
253,0.36124057,1,9,22
253,0.36123598,1,10,21
253,0.36122495,1,11,20
253,0.3612092,1,12,19
253,0.36118975,1,13,18
253,0.36116475,1,14,17
253,0.36113915,1,15,16
253,0.36111248,1,16,15
253,0.361085,1,17,14
253,0.36105675,1,18,13
253,0.36102855,1,19,12
253,0.3610012,1,20,11
253,0.36097848,1,21,10
253,0.36095798,1,22,9
253,0.36093897,1,23,8
253,0.36091983,1,24,7
253,0.36090147,1,25,6
253,0.36088586,0,26,5
253,0.36087045,0,27,4
253,0.3608565,0,28,3
253,0.36084637,0,29,2
253,0.36083987,0,30,1
254,0.36109746,1,1,6
254,0.3611098,1,2,5
254,0.3611282,1,3,4
254,0.36115062,1,4,3
254,0.36117458,0,5,2
254,0.3611949,0,6,1
255,0.36109364,1,1,17
255,0.3610968,1,2,16
255,0.36110288,1,3,15
255,0.36111,1,4,14
255,0.3611141,1,5,13
255,0.3611145,1,6,12
255,0.36111093,1,7,11
255,0.3611062,1,8,10
255,0.36109927,1,9,9
255,0.36109316,1,10,8
255,0.36109197,1,11,7
255,0.36109293,1,12,6
255,0.3610953,0,13,5
255,0.36109915,0,14,4
255,0.36110425,0,15,3
255,0.36110944,0,16,2
255,0.36111397,0,17,1
256,0.36109865,0,1,14
256,0.3611126,0,2,13
256,0.36113238,0,3,12
256,0.36115593,0,4,11
256,0.36117893,0,5,10
256,0.36120015,0,6,9
256,0.36121672,0,7,8
256,0.36122626,0,8,7
256,0.3612318,0,9,6
256,0.36123234,0,10,5
256,0.36122805,0,11,4
256,0.36121815,0,12,3
256,0.3612048,0,13,2
256,0.3611877,0,14,1
257,0.36109823,1,1,6
257,0.36111128,1,2,5
257,0.36112958,1,3,4
257,0.36115104,1,4,3
257,0.36117157,0,5,2
257,0.36118615,0,6,1
262,0.36109546,1,1,16
262,0.36110562,1,2,15
262,0.36112547,1,3,14
262,0.36114788,1,4,13
262,0.3611729,1,5,12
262,0.36119586,1,6,11
262,0.36121407,1,7,10
262,0.36122698,1,8,9
262,0.36123332,1,9,8
262,0.36123455,0,10,7
262,0.36123025,0,11,6
262,0.361221,0,12,5
262,0.36120868,0,13,4
262,0.36119542,0,14,3
262,0.36118138,0,15,2
262,0.36116618,0,16,1
266,0.36109912,1,1,11
266,0.36111408,1,2,10
266,0.36113638,1,3,9
266,0.36116302,1,4,8
266,0.36118788,1,5,7
266,0.3612067,1,6,6
266,0.36121726,1,7,5
266,0.36121523,1,8,4
266,0.36120272,1,9,3
266,0.36118212,0,10,2
266,0.36115557,0,11,1
269,0.36109668,1,1,68
269,0.36110574,1,2,67
269,0.36111948,1,3,66
269,0.36113474,1,4,65
269,0.3611465,1,5,64
269,0.3611522,1,6,63
269,0.3611487,1,7,62
269,0.3611377,1,8,61
269,0.36111963,1,9,60
269,0.3611007,1,10,59
269,0.36108524,1,11,58
269,0.36107343,1,12,57
269,0.36106718,1,13,56
269,0.36106718,1,14,55
269,0.36107546,1,15,54
269,0.36109412,1,16,53
269,0.3611207,1,17,52
269,0.36114988,1,18,51
269,0.36117744,1,19,50
269,0.36120027,1,20,49
269,0.36121932,1,21,48
269,0.36123687,1,22,47
269,0.36125278,1,23,46
269,0.36126733,1,24,45
269,0.36127797,1,25,44
269,0.36128062,1,26,43
269,0.36127096,1,27,42
269,0.36125147,1,28,41
269,0.3612289,1,29,40
269,0.36121526,1,30,39
269,0.36121017,1,31,38
269,0.36121464,1,32,37
269,0.36122352,1,33,36
269,0.36123806,1,34,35
269,0.36125666,1,35,34
269,0.3612816,1,36,33
269,0.36131006,1,37,32
269,0.3613482,1,38,31
269,0.36139637,1,39,30
269,0.36145568,1,40,29
269,0.36151823,1,41,28
269,0.36158073,1,42,27
269,0.3616283,1,43,26
269,0.36165872,1,44,25
269,0.3616641,1,45,24
269,0.3616501,1,46,23
269,0.3616206,1,47,22
